"user_id","item_ids"
"user_7971","event_595,event_569,event_183,event_682,event_151,event_825,event_953,event_119,event_245,event_849"
"user_8868","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_3100","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_7852","event_849,event_727,event_750,event_808,event_573,event_814,event_447,event_302,event_818,event_119"
"user_2348","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_2416","event_838,event_1122,event_495,event_378,event_1911,event_1715,event_168,event_2846,event_1218,event_2171"
"user_4624","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7419","event_838,event_1122,event_495,event_378,event_2953,event_2171,event_1218,event_325,event_168,event_1715"
"user_2683","event_349,event_1320,event_1218,event_2171,event_168,event_2953,event_1189,event_336,event_1715,event_2846"
"user_9438","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_1674","event_1470,event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306"
"user_9229","event_151,event_595,event_183,event_569,event_682,event_825,event_953,event_122,event_570,event_818"
"user_987","event_570,event_70,event_212,event_191,event_806,event_1730,event_34,event_215,event_1128,event_1802"
"user_5429","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_8847","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_9899","event_378,event_495,event_1122,event_838,event_1189,event_2171,event_336,event_1715,event_2953,event_1218"
"user_191","event_349,event_1320,event_2171,event_1218,event_2953,event_168,event_336,event_1715,event_1189,event_2846"
"user_2905","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_3679","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_10622","event_674,event_435,event_449,event_65,event_99,event_177,event_215,event_292,event_671,event_907"
"user_6870","event_838,event_495,event_1122,event_378,event_1819,event_1189,event_2953,event_1320,event_325,event_1218"
"user_605","event_1189,event_1320,event_336,event_2953,event_1218,event_1715,event_168,event_2171,event_2846,event_349"
"user_7934","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7656","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_9710","event_890,event_2317,event_1154,event_156,event_1335,event_338,event_117,event_1029,event_1009,event_1099"
"user_8502","event_122,event_1650,event_196,event_72,event_957,event_44,event_1092,event_1964,event_1036,event_718"
"user_4394","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_7943","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_161","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_5578","event_601,event_168,event_349,event_1320,event_336,event_1218,event_2953,event_2171,event_1189,event_1715"
"user_5176","event_1123,event_674,event_449,event_65,event_99,event_177,event_215,event_292,event_671,event_907"
"user_6592","event_657,event_1967,event_817,event_1380,event_857,event_2239,event_658,event_1386,event_1460,event_2012"
"user_6054","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7111","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9097","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_7794","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_5120","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9788","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2872","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_992","event_2846,event_349,event_1715,event_336,event_1320,event_1218,event_2953,event_168,event_1189,event_2171"
"user_3289","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_2223","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_9279","event_2036,event_200,event_129,event_466,event_843,event_857,event_2239,event_280,event_775,event_812"
"user_1550","event_1481,event_1066,event_1463,event_1380,event_30,event_65,event_100,event_463,event_907,event_865"
"user_202","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_1731","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_10048","event_387,event_196,event_718,event_957,event_1964,event_1036,event_1092,event_53,event_884,event_27"
"user_7673","event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659,event_863"
"user_4092","event_674,event_449,event_65,event_99,event_177,event_215,event_292,event_671,event_907,event_1910"
"user_3893","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_7084","event_917,event_238,event_827,event_998,event_152,event_1486,event_427,event_30,event_857,event_65"
"user_9670","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7791","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_8314","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_5977","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_569","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9049","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_3040","event_156,event_2321,event_2317,event_122,event_157,event_378,event_570,event_716,event_733,event_818"
"user_10431","event_325,event_1819,event_601,event_1911,event_168,event_1122,event_336,event_1189,event_1320,event_2953"
"user_9838","event_1481,event_1066,event_1463,event_1380,event_2317,event_1154,event_156,event_1335,event_338,event_117"
"user_4230","event_99,event_215,event_671,event_1910,event_682,event_156,event_34,event_302,event_1184,event_373"
"user_5512","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2355","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2505","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_3028","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_4742","event_1463,event_1380,event_1066,event_1481,event_857,event_2239,event_998,event_597,event_1607,event_565"
"user_1842","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_349"
"user_9884","event_1029,event_1607,event_2317,event_1154,event_156,event_1335,event_338,event_117,event_1099,event_1748"
"user_6317","event_595,event_569,event_183,event_682,event_151,event_825,event_953,event_119,event_245,event_849"
"user_4271","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_8969","event_1481,event_1066,event_1463,event_1380,event_65,event_907,event_338,event_1029,event_505,event_71"
"user_8990","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_2561","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_662","event_885,event_1331,event_388,event_857,event_2239,event_1463,event_998,event_597,event_1607,event_565"
"user_6134","event_1481,event_1066,event_1463,event_1380,event_30,event_100,event_463,event_865,event_2,event_117"
"user_8757","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3474","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_918","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_929","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_5020","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_6493","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_1033"
"user_5638","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_6111","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_9138","event_325,event_1819,event_2846,event_349,event_918,event_1715,event_1122,event_336,event_495,event_692"
"user_3860","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_3281","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_5835","event_76,event_1028,event_1184,event_387,event_1650,event_44,event_67,event_27,event_1092,event_1036"
"user_7075","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_2196","event_1308,event_1086,event_119,event_245,event_849,event_247,event_759,event_505,event_727,event_49"
"user_4965","event_152,event_1854,event_595,event_569,event_183,event_682,event_151,event_427,event_825,event_953"
"user_8362","event_1086,event_1308,event_463,event_222,event_688,event_825,event_1028,event_1108,event_247,event_505"
"user_3812","event_99,event_156,event_157,event_733,event_1128,event_302,event_659,event_808,event_599,event_447"
"user_910","event_1331,event_885,event_388,event_1515,event_427,event_1802,event_1884,event_1066,event_152,event_262"
"user_7177","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4093","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_9046","event_1189,event_1320,event_336,event_2953,event_1218,event_1715,event_168,event_2171,event_2846,event_349"
"user_2977","event_72,event_67,event_53,event_1036,event_44,event_1092,event_718,event_27,event_957,event_884"
"user_3188","event_325,event_1819,event_2846,event_349,event_1715,event_1122,event_336,event_495,event_1320,event_1218"
"user_6865","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5641","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8822","event_338,event_302,event_1029,event_1047,event_2321,event_2317,event_65,event_99,event_157,event_177"
"user_9812","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_5602","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_5694","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9381","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_961","event_71,event_262,event_751,event_1802,event_102,event_338,event_65,event_806,event_191,event_70"
"user_4956","event_907,event_152,event_65,event_1854,event_71,event_917,event_544,event_1884,event_338,event_427"
"user_6297","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_2710","event_1748,event_2317,event_1154,event_156,event_1335,event_338,event_117,event_1029,event_1099,event_258"
"user_10240","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_6149","event_2953,event_2171,event_1218,event_168,event_1715,event_1320,event_336,event_1189,event_2846,event_349"
"user_4795","event_1463,event_1380,event_1066,event_1481,event_152,event_857,event_1854,event_2239,event_597,event_1607"
"user_5687","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7624","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9924","event_325,event_1819,event_838,event_2953,event_2171,event_1218,event_168,event_1122,event_1715,event_1320"
"user_4557","event_1802,event_427,event_817,event_1380,event_1066,event_913,event_262,event_238,event_960,event_156"
"user_1866","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_1200","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_9371","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3379","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_353","event_215,event_34,event_806,event_212,event_191,event_70,event_570,event_1128,event_65,event_177"
"user_630","event_505,event_247,event_463,event_1548,event_1047,event_65,event_907,event_1086,event_338,event_759"
"user_7164","event_1204,event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659"
"user_8845","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_876","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_2642","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_101","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_52,event_193,event_306"
"user_1677","event_71,event_262,event_751,event_1802,event_102,event_338,event_65,event_806,event_191,event_70"
"user_1138","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1568","event_338,event_302,event_1029,event_1047,event_2321,event_2317,event_65,event_99,event_157,event_177"
"user_7817","event_1123,event_674,event_449,event_2321,event_2317,event_157,event_292,event_716,event_733,event_1128"
"user_9965","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_6708","event_838,event_1122,event_495,event_378,event_1911,event_1715,event_168,event_2846,event_1218,event_2171"
"user_8302","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_398","event_387,event_196,event_718,event_957,event_1964,event_1036,event_1092,event_53,event_884,event_27"
"user_4187","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_10357","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_5114","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_3215","event_284,event_2037,event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156"
"user_7590","event_200,event_129,event_466,event_80,event_727,event_1525,event_502,event_573,event_569,event_53"
"user_5702","event_152,event_49,event_427,event_462,event_1819,event_119,event_122,event_245,event_378,event_570"
"user_238","event_817,event_920,event_495,event_1122,event_2,event_117,event_838,event_57,event_100,event_378"
"user_60","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_9845","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7494","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_8553","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_3447","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2658","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9054","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_3375","event_99,event_215,event_671,event_1910,event_1601,event_682,event_1773,event_34,event_302,event_16"
"user_7720","event_913,event_1802,event_427,event_817,event_1380,event_101,event_170,event_973,event_1996,event_1066"
"user_1270","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3781","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_2157","event_2846,event_1715,event_336,event_1218,event_2171,event_349,event_2953,event_168,event_1189,event_1320"
"user_7383","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_3850","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9866","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_3355","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_4139","event_595,event_569,event_183,event_682,event_151,event_825,event_953,event_157,event_733,event_1128"
"user_952","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_5531","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_10502","event_890,event_65,event_907,event_338,event_1029,event_1009,event_505,event_71,event_917,event_1331"
"user_10031","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_4930","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_647","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_8988","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9656","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_5846","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3448","event_1331,event_890,event_885,event_388,event_65,event_907,event_338,event_1029,event_1009,event_505"
"user_10126","event_2093,event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657"
"user_5131","event_681,event_1232,event_56,event_1910,event_119,event_245,event_849,event_199,event_727,event_865"
"user_2332","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_2158","event_495,event_1122,event_838,event_378,event_1819,event_1189,event_1320,event_336,event_325,event_2953"
"user_2321","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_6977","event_1486,event_827,event_238,event_998,event_152,event_917,event_427,event_30,event_857,event_2317"
"user_5910","event_284,event_2037,event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028"
"user_1114","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9750","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_8180","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_141","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1524","event_1773,event_1601,event_16,event_201,event_727,event_1204,event_49,event_200,event_462,event_502"
"user_5703","event_890,event_1802,event_427,event_817,event_1380,event_1009,event_1066,event_913,event_262,event_238"
"user_7448","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_2751","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_5384","event_495,event_1122,event_838,event_378,event_349,event_1320,event_2171,event_1218,event_2953,event_168"
"user_5608","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_8902","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10078","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_4041","event_570,event_70,event_212,event_191,event_806,event_34,event_215,event_1128,event_1802,event_1396"
"user_2174","event_1029,event_1607,event_2317,event_1154,event_156,event_1335,event_338,event_117,event_1099,event_1748"
"user_1935","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7544","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2290","event_262,event_1802,event_751,event_71,event_102,event_338,event_65,event_1396,event_570,event_70"
"user_6266","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_8511","event_1122,event_495,event_838,event_378,event_2846,event_349,event_1715,event_325,event_336,event_1320"
"user_10272","event_388,event_885,event_1331,event_495,event_1122,event_692,event_838,event_918,event_2283,event_378"
"user_9616","event_215,event_34,event_806,event_212,event_191,event_70,event_570,event_1128,event_65,event_177"
"user_1936","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10535","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_6130","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_8269","event_890,event_152,event_1854,event_427,event_1009,event_544,event_1773,event_247,event_1884,event_597"
"user_9479","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_9705","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_8541","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_10295","event_865,event_152,event_1854,event_681,event_1232,event_56,event_199,event_427,event_1910,event_544"
"user_5142","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_7675","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7755","event_838,event_1122,event_495,event_378,event_2953,event_2171,event_1218,event_325,event_168,event_1715"
"user_9205","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1069","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_6210","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_4596","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_10446","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_10594","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_8591","event_885,event_1331,event_388,event_1802,event_427,event_817,event_1380,event_1066,event_913,event_262"
"user_9114","event_53,event_27,event_67,event_1964,event_72,event_44,event_56,event_1036,event_1232,event_884"
"user_4786","event_838,event_1122,event_495,event_378,event_2953,event_2171,event_1218,event_325,event_168,event_1715"
"user_9732","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_9864","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_134","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_4445","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_8738","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_9470","event_56,event_681,event_1232,event_1910,event_157,event_733,event_1128,event_865,event_199,event_302"
"user_3237","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_6261","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9937","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_10174","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_5809","event_325,event_1819,event_838,event_2953,event_2171,event_1218,event_168,event_1122,event_1715,event_1320"
"user_10549","event_838,event_1122,event_495,event_378,event_2953,event_2171,event_1218,event_325,event_168,event_1715"
"user_9707","event_890,event_1802,event_427,event_817,event_1380,event_1009,event_1066,event_913,event_262,event_238"
"user_9872","event_595,event_569,event_183,event_682,event_151,event_825,event_953,event_119,event_245,event_849"
"user_1285","event_953,event_151,event_16,event_57,event_135,event_608,event_657,event_1548,event_595,event_183"
"user_8092","event_447,event_814,event_750,event_573,event_808,event_727,event_302,event_818,event_849,event_222"
"user_2258","event_94,event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108"
"user_9206","event_56,event_1232,event_681,event_1910,event_200,event_129,event_466,event_199,event_80,event_727"
"user_8542","event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659,event_2317"
"user_10234","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2452","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4112","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_5550","event_2953,event_2171,event_1218,event_168,event_1715,event_1320,event_336,event_1189,event_2846,event_349"
"user_709","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_3039","event_457,event_222,event_688,event_825,event_1028,event_1108,event_706,event_69,event_34,event_76"
"user_10204","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_1583","event_1380,event_1066,event_1481,event_1463,event_65,event_907,event_1802,event_238,event_338,event_427"
"user_3916","event_284,event_2037,event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802"
"user_631","event_122,event_378,event_570,event_818,event_983,event_1541,event_52,event_193,event_306,event_4593"
"user_3478","event_1730,event_122,event_570,event_818,event_1541,event_70,event_49,event_151,event_462,event_1650"
"user_9274","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_1367","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_7054","event_191,event_70,event_212,event_806,event_34,event_215,event_570,event_1128,event_71,event_102"
"user_10477","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4757","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_9494","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1252","event_1308,event_1086,event_119,event_245,event_849,event_247,event_759,event_505,event_727,event_49"
"user_7716","event_16,event_57,event_135,event_608,event_657,event_1548,event_2,event_266,event_565,event_71"
"user_2494","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_5388","event_1028,event_76,event_387,event_1650,event_27,event_67,event_44,event_1036,event_1092,event_53"
"user_9191","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_10328","event_65,event_338,event_71,event_1802,event_102,event_262,event_751,event_177,event_215,event_34"
"user_1202","event_200,event_2321,event_2317,event_129,event_157,event_466,event_716,event_733,event_843,event_857"
"user_8400","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_915","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_9454","event_727,event_573,event_814,event_447,event_808,event_750,event_302,event_818,event_849,event_200"
"user_1599","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_52,event_193,event_306"
"user_5805","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_6182","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_2255","event_890,event_65,event_907,event_338,event_1029,event_1009,event_505,event_71,event_917,event_1331"
"user_1380","event_2846,event_349,event_1715,event_336,event_1320,event_1218,event_2953,event_168,event_1189,event_2171"
"user_5815","event_1481,event_1066,event_1463,event_1380,event_16,event_57,event_135,event_608,event_657,event_1548"
"user_1940","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_8227","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_1187","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4799","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_2205","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_6860","event_1380,event_1066,event_1481,event_1463,event_1802,event_427,event_817,event_913,event_262,event_238"
"user_4182","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_1744","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_236","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_2148","event_890,event_1802,event_427,event_817,event_1380,event_1009,event_1066,event_913,event_262,event_238"
"user_5393","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
